"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneSymbol","ENTREZID"
24830.727240547,-8.48057348467113,1.00349073912033,-8.45107299356373,2.88637720236447e-17,1.00626276699574e-14,"MT-ND4L","4539"
155.001153473176,-5.28295936701778,0.626545347528884,-8.43188667484956,3.40136292278208e-17,1.14449783442736e-14,"DYNC2I2","89891"
242.179047790222,-3.77892571713312,0.448269263331719,-8.43003530745475,3.45560940346425e-17,1.14449783442736e-14,"SIX5","147912"
450.105324601426,-7.45845733041918,0.885091385283642,-8.42676525207506,3.55351734999371e-17,1.15763109473893e-14,"CA11","770"
98.6001844197697,8.46853573969418,1.01165618838279,8.37096222703068,5.71496283930643e-17,1.8317377668177e-14,"IGHJ2","28481"
180.657749826681,10.4422675136578,1.25011282908772,8.35306003641143,6.65168191606463e-17,2.09813052438153e-14,"IGHV1-69","28461"
144.208349798055,10.1170097419827,1.21260276236807,8.34321845203895,7.22954370498537e-17,2.24477332039796e-14,"IGKV1D-13","28902"
599.330069953534,-8.97389217511534,1.07891697212517,-8.31750024048583,8.98379129889466e-17,2.74590202517566e-14,"KLK4","9622"
3851.84793142742,-3.96880188733347,0.4772650883211,-8.31571800337361,9.11984368264864e-17,2.74590202517566e-14,"NUPR1","26471"
939.606359028383,-3.70425226717434,0.446041622963495,-8.30472331833817,1.00052319484281e-16,2.96752192953976e-14,"CCDC9","26093"
230.713998073782,-3.06989382666591,0.36982867484462,-8.30085397773899,1.03365676434943e-16,3.02070988546351e-14,"MTMR9LP","339483"
477.778554623477,-2.37783557280415,0.28742936478922,-8.27276494365103,1.308875853118e-16,3.76956245697984e-14,"FBXW5","54461"
276.724198501424,-2.96609781133302,0.359406112114889,-8.25277509578043,1.54758128413968e-16,4.39336218263197e-14,"CDC42EP1","11135"
472.735958771244,-6.59485435619697,0.800610670033477,-8.23728012008784,1.76169682930679e-16,4.9307661115471e-14,"ZSWIM9","374920"
209.111033469608,-3.67542343387587,0.446752219907397,-8.22698415385091,1.91985845511571e-16,5.29880933611935e-14,"CLIP3","25999"
589.588736141852,-2.40359191853495,0.294161496298897,-8.17099433058588,3.05858011326239e-16,8.32604164530824e-14,"CHMP1A","5119"
164.302528553904,-3.69551234315384,0.453712786547449,-8.14504782039544,3.7913204635396e-16,1.01812324664134e-13,"RGL3","57139"
423.863107266333,-3.37282797673645,0.41442734864841,-8.13852654207403,4.00117340096277e-16,1.0462015503149e-13,"ALDH16A1","126133"
96.8420562146684,9.54495926345764,1.17269900717951,8.13930872715113,3.97541095697681e-16,1.0462015503149e-13,"IGHV2-70","28454"
286.788709182121,11.0943711367039,1.36995548737668,8.09834424470857,5.57122331194851e-16,1.43780973577975e-13,"IGKV3D-15","28875"
1776.0893437968,-4.12796625097456,0.51012150511967,-8.09212356182903,5.86333841052808e-16,1.49379821658992e-13,"GABBR1","2550"
8496.92486064869,-6.17226769948204,0.764297615064338,-8.07573853146521,6.70694596717642e-16,1.66600537824662e-13,"MEIS2","4212"
2091.36266990909,-4.13366086724851,0.511807957821283,-8.07658576635874,6.66053214856929e-16,1.66600537824662e-13,"MROH7","374977"
832.356140220941,4.27950550042498,0.53146217097451,8.05232382311974,8.12366266570957e-16,1.99300524065408e-13,"CR1","1378"
762.115478823506,-2.53031080344789,0.314534810692708,-8.04461292495838,8.65184482551246e-16,2.09670073625102e-13,"GATD1","347862"
268.411270060928,-2.51521065328041,0.312936691559912,-8.03744246397795,9.17329475675311e-16,2.19628570368913e-13,"LRP3","4037"
311.798513956838,11.2137846889176,1.39579182411552,8.03399510956694,9.43489577298982e-16,2.23202677143873e-13,"IGKV1-39","28930"
16807.8196653703,7.35348920986725,0.916235512381571,8.02576314767949,1.00896725131378e-15,2.35884673154204e-13,"IGHG4","3503"
107305.264225925,-6.46691887258445,0.806064063502126,-8.02283486561535,1.03332223119058e-15,2.38769527653711e-13,"MT-ND4","4538"
462.581997015679,-2.38324043419832,0.297613898928735,-8.00782639109539,1.16753562584199e-15,2.65240186081237e-13,"EME2","197342"
372.898431291249,-3.38227163157202,0.422409752235364,-8.00708698999789,1.17457409295234e-15,2.65240186081237e-13,"RRAS","6237"
331.583583946659,-4.79840247063817,0.599465723406517,-8.00446511498744,1.19987063546586e-15,2.6790819402222e-13,"P3H3","10536"
668.926631973547,-3.57991421921547,0.448779795289139,-7.97699508042472,1.49938799257623e-15,3.31064868760831e-13,"RUSC1","23623"
5189.4732617348,6.72725670651188,0.845202979851942,7.95933860489976,1.72961316182227e-15,3.77701898370683e-13,"JCHAIN","3512"
3076.44857128665,-4.39869740750619,0.553462704760971,-7.94759496831119,1.9016721433756e-15,4.10761182969129e-13,"PPP1R12C","54776"
1630.44738479362,-3.35558831062642,0.423056769340065,-7.93176839094401,2.16047082776705e-15,4.61643831068676e-13,"TPM2","7169"
728.425847065865,7.97575610754887,1.00602949145011,7.92795457323267,2.22784769176405e-15,4.70976482241864e-13,"IGLV2-23","28813"
127.833766884746,3.72491588851875,0.4706497744525,7.91441128990636,2.48425778595897e-15,5.19654428658702e-13,"QPCT","25797"
619.647128214698,2.92050155133078,0.370553157272548,7.88146449169964,3.23566069184747e-15,6.69781763212426e-13,"FPR1","2357"
187.229534822623,8.5509442523199,1.09487243930386,7.80999132442934,5.71919223902979e-15,1.17166791931959e-12,"IGHJ3","28479"
3141.8941679242,1.701917299061,0.218139402710218,7.80197102364798,6.09476437205237e-15,1.21115157601425e-12,"ARRDC3","57561"
608.150178924887,-2.61150957564672,0.334720739645855,-7.8020548664232,6.09071537137224e-15,1.21115157601425e-12,"MELTF","4241"
731.454231957374,-2.69718657466929,0.345661723838165,-7.80296569929762,6.04689898333026e-15,1.21115157601425e-12,"PELP1","27043"
342.48750750382,-3.00643839962818,0.385431264311655,-7.80019338856022,6.18123761264135e-15,1.21617380038029e-12,"RABEP2","79874"
1637.91525604559,4.29985527424418,0.551509308685826,7.79652347934103,6.3635986423876e-15,1.23977874726987e-12,"IRF4","3662"
693.512388266203,-3.83856566586039,0.493222670479498,-7.78262212101613,7.10365760745259e-15,1.37052314539124e-12,"EGR1","1958"
170.532275524563,-2.84802391394748,0.367063689657585,-7.75893664830826,8.56444155104282e-15,1.63050376050398e-12,"P3H4","10609"
3513.59800622885,4.59279767892632,0.591993766968049,7.75818587153165,8.61528255097214e-15,1.63050376050398e-12,"TENT5C","54855"
300.745953228318,-6.06093756054707,0.78319524106616,-7.7387313440469,1.00413705464508e-14,1.88247278772707e-12,"METTL21C","196541"
1878.05863289944,-5.71012637115452,0.73912368477601,-7.72553564277265,1.11383968583641e-14,2.06861890064871e-12,"RAB13","5872"
346.572121839948,10.7768591845877,1.39615542256227,7.71895378582538,1.17288416146457e-14,2.15810685709481e-12,"IGHV6-1","28385"
52.9269126169595,8.67755141860013,1.12563936078894,7.70899785568819,1.26809544419284e-14,2.3118892355046e-12,"IGKJ3","28948"
1070.97260616383,-4.24584645520253,0.552445511550394,-7.68554792541785,1.52343562727785e-14,2.7521557077514e-12,"HDGFL2","84717"
1468.86740594149,-4.11376078573963,0.535727718412246,-7.67882759162009,1.60551137449504e-14,2.87429928233922e-12,"OGFR","11054"
996.813927716283,-3.15405574380034,0.412512583093163,-7.64596250652556,2.07388095870588e-14,3.679657358161e-12,"MBD3","53615"
947.653418006492,-2.36798701507114,0.309963101945343,-7.63957709872414,2.17936373820005e-14,3.83259435447004e-12,"RGMA","56963"
1501.47412322648,-4.53304498513078,0.593532277276427,-7.63740264629214,2.21647514407428e-14,3.86366614588106e-12,"SCRIB","23513"
4205.82383021823,-2.93712830051289,0.384703311536544,-7.6347881924429,2.26191978341143e-14,3.90859738573495e-12,"TRIM56","81844"
54102.6084240253,-6.08142682389153,0.797042889014874,-7.62998692756424,2.34777517667567e-14,4.02198175093956e-12,"MT-ND1","4535"
3776.86004497505,-2.86850393973281,0.376867329387057,-7.61144231949794,2.71053865190789e-14,4.60374564877895e-12,"SNRNP70","6625"
497.04869983187,3.81991672325802,0.504601722166555,7.57016188303292,3.72759420230953e-14,6.27752135494025e-12,"CD28","940"
82.0553921402354,-5.27627801079015,0.697519780127808,-7.56434177368184,3.89833528822105e-14,6.50989234012846e-12,"SCX","642658"
700.281491150603,-3.47638443563983,0.461132135882765,-7.53880323041213,4.74304005188654e-14,7.74892922683046e-12,"GTPBP6","8225"
1669.653881198,-2.19246715997224,0.290825800398501,-7.5387642945297,4.74445618587897e-14,7.74892922683046e-12,"MYO15B","80022"
267.614712709794,-4.25504128465488,0.564447971808071,-7.53841185933382,4.75729350681017e-14,7.74892922683046e-12,"SAMD11","148398"
1195.2042260742,-3.83822899801111,0.509282985205624,-7.53653491184555,4.82623804614356e-14,7.79731727259877e-12,"LAMA5","3911"
6702.22083938516,3.58777882875424,0.477233719153249,7.51786532418539,5.56778108518694e-14,8.92281820361571e-12,"RIMBP3B","440804"
1805.83076590341,-7.06331675542655,0.940718126640965,-7.50843058658563,5.98404016631943e-14,9.43768620516664e-12,"TEDC1","283643"
687.008355401328,-3.05358601217703,0.406686218939283,-7.50845706092864,5.98283036466971e-14,9.43768620516664e-12,"ZBTB7A","51341"
159673.640704742,-7.09668919729135,0.945854747103221,-7.50293765403801,6.24032378898121e-14,9.61300111121198e-12,"PCSK5","5125"
473.500130970682,-3.73023537986033,0.497122761019237,-7.50365035029241,6.20647203825399e-14,9.61300111121198e-12,"PLCB3","5331"
715.950665378632,-1.87295200913904,0.249611063384686,-7.50348155142688,6.21447331888597e-14,9.61300111121198e-12,"RBCK1","10616"
55.6788221864322,8.75075851799893,1.17103598213388,7.47266407822344,7.85872844480092e-14,1.20129732042372e-11,"HSPE1-MOB4","100529241"
1035.13594906459,-3.39777701222557,0.456840330020854,-7.43755922790457,1.02562604022857e-13,1.55581989858185e-11,"RCN3","57333"
595.590045684473,-3.09350818584503,0.417240728858211,-7.4142047309487,1.223567826305e-13,1.84202574578279e-11,"RAB11B","9230"
76.6490370768701,-8.89405520103363,1.20073276337539,-7.40718956983525,1.29003996994449e-13,1.9274943069727e-11,"CLDN7","1366"
128.728914795007,8.89849162299286,1.20398759486199,7.39084992317791,1.45893214938644e-13,2.16357460243339e-11,"CXCL8","3576"
77.4790932016829,-9.56597090952573,1.29496071308504,-7.38707422770866,1.50094817098095e-13,2.20939570768395e-11,"FAM47A","158724"
2443.85691549216,-2.94938398873954,0.399439136511247,-7.38381324999807,1.53819161882873e-13,2.24756940068856e-11,"PPP1R9B","84687"
661.117208121968,-3.54480557164385,0.480313125709296,-7.38019717118725,1.58055285802261e-13,2.29260922588506e-11,"PLEKHG5","57449"
486.730543992833,-4.29370968961103,0.582104697281163,-7.37618114003488,1.62894354119096e-13,2.34567869931498e-11,"ZNF580","51157"
199.440354818035,-3.2852159628342,0.446420412546712,-7.35901824939613,1.8526770419672e-13,2.64866173942246e-11,"BOK","666"
1112.89281087825,-2.08393223604737,0.283619536738837,-7.34763288879602,2.01747683995796e-13,2.86366426883176e-11,"PKD1P6","353511"
28970.6346713134,-5.7683731037988,0.785603131355425,-7.34260452074121,2.09476816585498e-13,2.95228602779221e-11,"MT-ND3","4537"
455.95594075902,8.64746437174439,1.18045294230579,7.32554772988513,2.37924925814238e-13,3.32960853928206e-11,"ADAMDEC1","27299"
183.071669474197,-4.76761469179477,0.650958674647358,-7.32398979762811,2.40704995050696e-13,3.34495780534785e-11,"PHF23","79142"
956.497816448829,-3.66452462222226,0.500497070050761,-7.32177037889673,2.447206461438e-13,3.37714491678445e-11,"EMILIN1","11117"
43368.2997732979,-5.60784727906177,0.766607407975335,-7.31514882418433,2.57096292092618e-13,3.52346035618241e-11,"MT-ND2","4536"
758.82773408976,-3.14591849631774,0.430427239086472,-7.30882762669611,2.6948319716947e-13,3.66792472202171e-11,"PIP5K1C","23396"
133.515992589742,8.61159222767679,1.17866636587759,7.30621698979669,2.74768329802419e-13,3.71441921757392e-11,"COMMD3-BMI1","100532731"
465.552942697831,-3.43311015986213,0.471368428916798,-7.28328404970057,3.257902514417e-13,4.37439451124964e-11,"SPACA6","147650"
3205.31808023256,-1.90471466484676,0.261988215781364,-7.27023030087849,3.58875133798671e-13,4.78628634821959e-11,"MLLT6","4302"
2493.51898069502,-5.25244580187848,0.723026524204658,-7.26452713149945,3.74345484497748e-13,4.95932897862617e-11,"ATN1","1822"
112.667507451547,-4.59990814707589,0.633609738703049,-7.25984445329321,3.87535709235259e-13,5.10007259200204e-11,"KIF26A","26153"
1172.05335432034,-2.58712581013374,0.356770519398431,-7.25151230122944,4.12143585572293e-13,5.38823508716619e-11,"COL8A2","1296"
232.58177217208,-2.90365540858279,0.400507382207293,-7.24994229214963,4.16949240321504e-13,5.4154348389993e-11,"APOBR","55911"
185.072312695432,8.97092475191626,1.23812284808084,7.24558533575379,4.30575572482304e-13,5.55610245218724e-11,"IGHV3-66","28412"
998.799947599907,-2.32867665190499,0.321725139989877,-7.23809352286943,4.55035635785828e-13,5.83385042215224e-11,"ZSCAN18","65982"
334.207776037313,7.62887678768137,1.05754509593136,7.21376026141258,5.44275459000402e-13,6.93323200080512e-11,"IGKV2-30","28919"
1612.27300117423,-4.82158221435019,0.668692100573999,-7.2104668355008,5.57603767535376e-13,7.05777201812929e-11,"DPPA4","55211"
260.661922771622,-4.35872566173872,0.604907579499836,-7.2056059627203,5.77862857291386e-13,7.26790550638887e-11,"DUSP7","1849"
588.274309012577,-2.66500872537874,0.369900911758718,-7.20465573525566,5.81906809635185e-13,7.27273718306314e-11,"SSBP4","170463"
156.568992679972,-2.72326495172795,0.378675198083941,-7.19155879631781,6.40557381496533e-13,7.95572267818694e-11,"AARSD1","80755"
1734.18743992628,-2.92747654046815,0.407285960453954,-7.18776688792619,6.58595796788324e-13,8.12895383464446e-11,"PRKCSH","5589"
1062.01674890743,-3.45241048259089,0.480506715742474,-7.18493700396313,6.72381819400696e-13,8.2478836513152e-11,"BTBD19","149478"
185.16616741079,8.21541499365013,1.14360610035851,7.18378031655715,6.78097927323167e-13,8.26697055936563e-11,"IGKJ5","28946"
535.219781426514,-2.26908507340877,0.316543081680519,-7.16832938304086,7.59184697235908e-13,9.1990965265073e-11,"DPP7","29952"
648.16317125034,-3.70312062557596,0.518527613915991,-7.1416073632212,9.22457818447873e-13,1.11097465261795e-10,"ARHGAP4","393"
703.43739121907,2.72736802835922,0.382399724702364,7.13224370253413,9.87458351189563e-13,1.18209472017102e-10,"CD226","10666"
460.192070607724,-3.56361632103695,0.499988862637183,-7.12739140276189,1.02288917807828e-12,1.21717687106416e-10,"KIF7","374654"
1504.14350388772,-3.68327461948847,0.517628822368237,-7.11566756008075,1.11372447998161e-12,1.31737695632111e-10,"NES","10763"
6716.67667947803,-2.67642004799255,0.376255317341432,-7.11330823682112,1.1329386314998e-12,1.33217493995053e-10,"MAP1A","4130"
984.743508887309,-2.97132379841863,0.418280180686663,-7.10366863077474,1.21487949904913e-12,1.42012267088849e-10,"BORCS8","729991"
193.730827898093,-2.18120524912963,0.30749080832543,-7.0935624417793,1.30702940673406e-12,1.51890575266779e-10,"PWWP2B","170394"
596.569915848839,-1.87022156589183,0.263730235954931,-7.09141884744466,1.3274391305835e-12,1.53365525598577e-10,"WDR13","64743"
407.471573034011,-4.11901358765298,0.580962314361415,-7.0899841277666,1.34127382714607e-12,1.54068170480039e-10,"EPS8L2","64787"
4675.19974985489,2.15844701469066,0.30466668678053,7.08461774242329,1.39428624172889e-12,1.59237104572623e-10,"LCP1","3936"
222.311644066917,-3.93680190050361,0.555746794742236,-7.0838049589284,1.40249265026472e-12,1.59259051120346e-10,"IRX3","79191"
191.073267926953,-2.46581082090301,0.348613461791986,-7.07319450094653,1.51407032721866e-12,1.70952304218688e-10,"MRPL38","64978"
72.494432692626,-5.88010918749538,0.83202546697324,-7.06722260423851,1.58065288526333e-12,1.7646479851659e-10,"FAM43B","163933"
859.187000719091,7.0228165966657,0.993707594646937,7.06728683014735,1.57992175485083e-12,1.7646479851659e-10,"IGLV1-44","28823"
243.243045858075,-3.46547121589626,0.491150713012317,-7.05582039093844,1.71585340529111e-12,1.90488485306955e-10,"SELENOO","83642"
671.284903999022,-2.8345107773588,0.403273688986297,-7.02875207277686,2.0838887838313e-12,2.30061321734975e-10,"SH2B1","25970"
52.1401378238522,8.64108866518651,1.23262929182372,7.01028989210671,2.3782483954395e-12,2.61108022730241e-10,"IGLJ2","28832"
1770.22202482835,-3.06591839078937,0.437455215482405,-7.0085308902042,2.4083345624982e-12,2.62958375966837e-10,"COL27A1","85301"
1129.01729736598,-2.83655203016382,0.404906073122155,-7.005456866309,2.46181171541832e-12,2.67328537752967e-10,"ABHD17A","81926"
311.712593737983,-4.82759416077114,0.6900773314713,-6.9957292329518,2.63882736660826e-12,2.84993355593692e-10,"CROCC2","728763"
570.00428438464,-3.30004093869378,0.472236838330948,-6.98810569365425,2.78622465051251e-12,2.99285709486403e-10,"MIDN","90007"
2181.84627190913,-4.10657011119967,0.587884848684764,-6.98533075037914,2.84185671046387e-12,3.03620304034075e-10,"GIGYF1","64599"
554.571178467818,-3.72648438392632,0.534445433452716,-6.97261900031934,3.11094311924848e-12,3.305917736134e-10,"LRAT","9227"
612.698889424377,-2.04943709629253,0.294413409321291,-6.96108611702529,3.37659275491923e-12,3.56913038434867e-10,"PCNX3","399909"
882.125385537289,-2.06920965728547,0.297887489287485,-6.94627915470636,3.7504629653237e-12,3.92258947615329e-10,"CROCCP2","84809"
866.421840695219,-4.24676377696265,0.611338441838644,-6.94666568683331,3.74020606973691e-12,3.92258947615329e-10,"VASN","114990"
69.0136516291931,9.04404381523472,1.30306889057197,6.94057227570287,3.90514719134892e-12,4.06298874274795e-10,"CXCR5","643"
601.007670872803,-2.50478056303275,0.360982934049222,-6.93877833762417,3.95505126587496e-12,4.09347806018059e-10,"CAPN15","6650"
59.5574581913007,7.08748733778609,1.02585170016668,6.90888101724112,4.88491441986523e-12,5.02969012184258e-10,"RPS3AP38","100271594"
486.748337351072,-2.02103654443747,0.292799548763681,-6.90245785203943,5.1110389507262e-12,5.23539000148614e-10,"SMAD6","4091"
1730.93330517573,2.0250086293311,0.294823810269648,6.86853828894963,6.48630652445135e-12,6.61004529507166e-10,"JAK2","3717"
568.285945874042,-4.62000146620892,0.673022345982467,-6.86455879776877,6.66970655615367e-12,6.76226574917784e-10,"NPM1P40","100289584"
201.556906231597,-4.79118852682759,0.698198485673334,-6.86221558072706,6.78006385198419e-12,6.83926034855989e-10,"CDHR5","53841"
2155.66056987997,-2.39405706134078,0.349830216533209,-6.84348277591829,7.72906216018908e-12,7.75716784077159e-10,"PRRC2A","7916"
443.440726351601,-4.30438008190324,0.631418774149507,-6.81699730531618,9.29630075783029e-12,9.28322053565847e-10,"FBXL19","54620"
1538.12205967601,1.63669739350595,0.240259423088517,6.81220895508001,9.6111365459514e-12,9.54962527205731e-10,"LYN","4067"
689.613815890091,-3.8702866162865,0.569917635205083,-6.79095781076118,1.11391500048585e-11,1.101279546749e-09,"PRR12","57479"
407.142134057476,-3.74588928049204,0.551686766353922,-6.7898842403788,1.12223554653842e-11,1.10401310796096e-09,"POLRMT","5442"
67.2866332920956,-4.02498545964034,0.593162545329504,-6.78563657016552,1.15575760029496e-11,1.13138990310647e-09,"PRRT2","112476"
2172.45618174331,4.27306997362559,0.630498958219877,6.77728316267165,1.22456739139355e-11,1.18922404268105e-09,"SEL1L3","23231"
901.26440012688,-3.94559514906733,0.582202153144419,-6.77701916380339,1.22680620345016e-11,1.18922404268105e-09,"TRIR","79002"
545.899218195151,-3.25658269354825,0.481200377661255,-6.76762289625787,1.30915436918624e-11,1.26288910798393e-09,"AK1","203"
1018.67298952519,-3.74283094536666,0.553140730582589,-6.76650757832381,1.31928132272007e-11,1.26651006981127e-09,"FZD8","8325"
2020.14163215638,-1.68872035320656,0.249654758215306,-6.76422258193126,1.34026902209209e-11,1.28047240418337e-09,"GSE1","23199"
222.619236662891,-2.68712185794035,0.397849173977132,-6.75412199823948,1.43702796974404e-11,1.36634544568199e-09,"FXR2","9513"
106.465691317361,9.65986275479757,1.43346648111982,6.73881313726381,1.59685606052834e-11,1.51108207784853e-09,"BIVM-ERCC5","100533467"
