"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","padj","GeneRatio"
"GO:0098821",0.875657143658723,0.426376032669246,1,7,"BMP receptor activity","MF",1,0.000233317778814746
"GO:0005262",0.876641195112396,0.175430432318619,24,113,"calcium channel activity","MF",1,0.0055996266915539
"GO:0046934",0.876839408041756,0.423908627985638,1,7,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF",1,0.000233317778814746
"GO:0005021",0.87736458740457,0.422808368985442,1,7,"vascular endothelial growth factor receptor activity","MF",1,0.000233317778814746
"GO:0141039",0.87744002189966,0.422650119088237,1,7,"phosphatidylinositol 3-kinase inhibitor activity","MF",1,0.000233317778814746
"GO:0050997",0.877731143486293,0.231230373627626,6,34,"quaternary ammonium group binding","MF",1,0.00139990667288847
"GO:0141038",0.87783751692889,0.421815347671461,1,7,"phosphatidylinositol 3-kinase activator activity","MF",1,0.000233317778814746
"GO:0016247",0.878999992016744,0.163034339784539,35,163,"channel regulator activity","MF",1,0.0081661222585161
"GO:0015075",0.879298185832229,0.140354551671835,155,668,"monoatomic ion transmembrane transporter activity","MF",1,0.0361642557162856
"GO:0016614",0.879431612407484,0.170396587860826,25,123,"oxidoreductase activity, acting on CH-OH group of donors","MF",1,0.00583294447036864
"GO:0098918",0.879960482166908,0.256002110929766,4,23,"structural constituent of synapse","MF",1,0.000933271115258983
"GO:0016885",0.880193135803439,0.416837438747828,1,7,"ligase activity, forming carbon-carbon bonds","MF",1,0.000233317778814746
"GO:0061134",0.88037002510812,0.158423303411245,40,188,"peptidase regulator activity","MF",1,0.00933271115258983
"GO:0031386",0.882196236798286,0.313900278544556,2,14,"protein tag activity","MF",1,0.000466635557629491
"GO:0141047",0.882196236798286,0.313900278544556,2,14,"molecular tag activity","MF",1,0.000466635557629491
"GO:0099528",0.882222385424471,0.412506144798413,1,7,"G protein-coupled neurotransmitter receptor activity","MF",1,0.000233317778814746
"GO:0015106",0.883211825180059,0.234146766659508,5,29,"bicarbonate transmembrane transporter activity","MF",1,0.00116658889407373
"GO:0005452",0.883336431240539,0.23394798369764,5,29,"solute:inorganic anion antiporter activity","MF",1,0.00116658889407373
"GO:0004653",0.884226765232222,0.272368746557672,3,18,"polypeptide N-acetylgalactosaminyltransferase activity","MF",1,0.000699953336444237
"GO:0140852",0.884471778061085,0.311821862537712,2,13,"histone ubiquitin ligase activity","MF",1,0.000466635557629491
"GO:0022890",0.884683250351985,0.136592350408698,124,540,"inorganic cation transmembrane transporter activity","MF",1,0.0289314045730285
"GO:0035005",0.885195499119889,0.406086524476194,1,7,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF",1,0.000233317778814746
"GO:0140776",0.885290899614309,0.310260817595754,2,13,"protein-containing complex destabilizing activity","MF",1,0.000466635557629491
"GO:0031420",0.886512061111437,0.266995059042666,3,19,"alkali metal ion binding","MF",1,0.000699953336444237
"GO:0001758",0.887250412684381,0.39575737327369,1,8,"retinal dehydrogenase (NAD+) activity","MF",1,0.000233317778814746
"GO:0003959",0.887415684198776,0.395394342131915,1,8,"NADPH dehydrogenase activity","MF",1,0.000233317778814746
"GO:0019798",0.888167438301981,0.393739530644802,1,8,"procollagen-proline dioxygenase activity","MF",1,0.000233317778814746
"GO:0005251",0.888474773288398,0.240911084825937,4,24,"delayed rectifier potassium channel activity","MF",1,0.000933271115258983
"GO:0015370",0.888664153991541,0.17597173684952,14,72,"solute:sodium symporter activity","MF",1,0.00326644890340644
"GO:0072349",0.889092177626457,0.224703488572388,5,29,"modified amino acid transmembrane transporter activity","MF",1,0.00116658889407373
"GO:0004497",0.889635617619177,0.16810677122658,17,87,"monooxygenase activity","MF",1,0.00396640223985068
"GO:0098882",0.889917705520146,0.39570423207467,1,7,"structural constituent of presynaptic active zone","MF",1,0.000233317778814746
"GO:0004062",0.890026432466216,0.389622318779543,1,8,"aryl sulfotransferase activity","MF",1,0.000233317778814746
"GO:0070181",0.891759250613679,0.385751929298554,1,8,"small ribosomal subunit rRNA binding","MF",1,0.000233317778814746
"GO:0047134",0.891788529189939,0.385686259414903,1,8,"protein-disulfide reductase [NAD(P)H] activity","MF",1,0.000233317778814746
"GO:0036122",0.892079141048484,0.257077384536193,3,19,"BMP binding","MF",1,0.000699953336444237
"GO:0016812",0.893021742312152,0.293109611610263,2,14,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides","MF",1,0.000466635557629491
"GO:1990814",0.893089543366694,0.382758888453354,1,8,"DNA/DNA annealing activity","MF",1,0.000233317778814746
"GO:0045504",0.89345968196669,0.292251868530397,2,14,"dynein heavy chain binding","MF",1,0.000466635557629491
"GO:0016615",0.893797480162939,0.381158299076991,1,8,"malate dehydrogenase activity","MF",1,0.000233317778814746
"GO:0120543",0.894159465109659,0.135150003568549,59,264,"macromolecular conformation isomerase activity","MF",1,0.01376574895007
"GO:0010181",0.894662520935047,0.289889070735136,2,14,"FMN binding","MF",1,0.000466635557629491
